timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
278411754027,-1,-1,-1,-1,-1,-2,-1,-1
278411754027,-2,1,-2,0,-2,-2,0,-2
278411768401,0,-2,1,2,0,-1,-3,1
278411768401,-2,-2,0,1,0,0,-3,-2
278411775269,-2,0,-2,-2,2,-1,-1,0
278411775269,-3,-2,0,-2,-2,-1,1,1
278411790835,-1,-1,0,-2,-1,0,0,-1
278411790835,-2,-1,0,-2,-4,-3,-4,0
278411805764,-1,-2,-1,0,-1,0,0,1
278411805764,-1,1,0,-2,1,0,-3,-2
278411806573,-1,0,-1,3,0,0,-1,-2
278411806573,-1,-2,-3,2,1,2,0,-1
278411814067,0,1,-1,-1,-1,-1,0,-3
278411814067,0,-2,-1,0,-3,-1,-1,1
278411828730,0,0,-2,-2,-2,0,1,1
278411828730,0,2,1,-2,0,-3,-1,1
278411844644,0,0,0,1,-2,0,-1,-1
278411844644,0,-1,-2,-1,-1,-1,0,-1
278411845482,-1,-1,-1,-1,-1,-2,-1,-1
278411845482,-2,-1,-2,1,3,0,0,-1
278411865849,-1,-2,-1,-2,-1,-2,-2,-1
278411865849,-2,0,-2,0,-1,-2,-1,-1
278411866488,-1,-1,-3,-1,-2,-1,-1,-2
278411866488,1,-2,1,-1,-1,-2,0,-1
278411888893,0,0,-1,-1,2,-1,-1,-2
278411888893,0,-2,0,-1,0,-2,-2,1
278411889707,-1,-1,-1,-1,1,0,0,0
278411889707,-1,-3,-2,1,1,0,-1,-1
278411903307,-1,-1,-2,0,0,-1,0,0
278411903307,1,-1,-2,0,-2,1,0,-1
278411904030,-1,-1,0,-1,-2,-1,-1,0
278411904030,0,-1,0,-3,-1,-2,-1,0
278411917696,-1,-2,0,-2,-1,-2,-1,-1
278411917696,-2,-1,0,-3,0,-1,-2,-1
278411925059,-3,-1,1,-1,-2,-3,-1,0
278411925059,-1,-1,-2,0,-1,-2,0,-1
278411941556,0,0,-1,0,0,-1,-2,-2
278411941556,-2,-1,-1,-2,-1,-1,-2,-1
278411948796,0,0,-1,-1,0,1,1,0
278411948796,-1,-2,-2,-2,1,2,-3,-1
278411971595,-3,-2,-1,-3,-1,-1,-2,1
278411971595,0,0,-1,-2,-2,-2,-2,-1
278411972243,-1,-1,-2,-1,-1,-2,-1,-2
278411972243,-2,-2,-1,1,0,1,0,-1
278411977599,0,0,-1,1,0,0,0,0
278411977599,0,0,-2,-1,-3,-1,-4,-2
278411993380,0,0,-3,-2,-1,0,0,-2
