timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
278929972176,-29,27,85,16,1,49,41,23
278929982598,-19,-91,-79,-76,-17,-89,-55,-43
278929982598,59,60,20,72,-3,46,46,27
278929998510,-61,14,87,-48,-24,16,12,-2
278929998510,-38,-66,-123,52,12,-61,-57,5
278930022964,-17,49,127,-94,13,71,97,-27
278930022964,40,-53,18,53,-14,-36,-85,-6
278930024617,-35,48,-65,-2,-28,-47,-38,-7
278930024617,41,39,61,-48,13,56,105,82
278930029175,44,98,90,101,40,68,-45,-75
278930029175,-124,-98,-15,-120,5,59,28,-41
278930030773,67,-56,-73,-54,-9,-77,-93,-19
278930030773,-27,-38,104,-20,-54,-60,-87,-60
278930057487,86,78,18,-3,20,48,82,111
278930057487,-114,-41,-100,32,22,59,96,-4
278930066743,17,18,62,-3,13,25,-78,34
278930066743,71,44,-128,-12,-30,-17,-39,-97
278930067507,6,-8,-18,66,29,34,13,66
278930067507,39,1,90,16,-29,-21,20,2
278930081820,-128,10,-46,-54,35,86,99,-28
278930081820,75,68,-73,26,36,40,53,48
278930082545,-11,-4,41,21,-13,-67,-77,9
278930082545,4,-2,55,-2,-4,-31,19,30
278930088511,-25,-39,-80,28,10,33,-64,-35
278930088511,-18,-49,127,-90,19,70,62,-2
278930102762,-76,-27,-128,-108,-81,-113,-98,-23
278930102762,68,65,76,-71,26,-19,-45,60
278930118549,-14,-41,75,54,1,16,36,-31
278930118549,1,-6,-21,25,5,38,20,-10
278930141559,16,-30,26,-68,10,-4,6,-7
278930141559,-113,-41,-128,-20,-40,-37,-21,22
278930143161,76,36,108,19,2,47,23,-75
278930143161,-4,-7,-78,5,-10,-54,-38,25
278930143931,-49,25,15,35,18,-19,112,21
278930143931,21,43,14,-66,-19,-74,-127,-70
278930154572,6,-43,64,-91,-11,38,83,28
278930154572,-124,-124,-38,19,-39,-53,-79,-25
278930178595,-50,102,122,39,36,76,73,-64
278930178595,61,-19,-128,-105,-63,-76,-21,21
278930180036,38,45,41,7,34,-3,25,5
278930180036,39,24,0,51,21,-21,-48,-46
278930185318,-14,-51,20,-46,-28,-9,-27,-13
278930185318,-85,-52,-96,29,32,127,64,-20
278930192077,76,103,75,26,-50,-72,36,0
278930192077,-28,29,-11,31,3,-14,-60,20
278930199696,9,-9,-128,-5,10,-31,-88,40
278930199696,90,22,82,-12,24,38,40,-84
278930214699,-25,87,22,10,26,54,89,69
278930214699,4,-11,-9,-43,-24,2,-45,-30
278930222091,-22,-62,1,-83,-31,0,26,-7
278930222091,54,-22,-44,37,34,47,-12,-1
278930238539,-71,53,45,-33,-6,41,34,56
278930238539,-18,-22,-66,-17,-54,-65,-38,-69
278930261662,-72,-79,-62,14,-29,40,11,14
278930261662,59,76,100,31,47,47,79,22
278930263165,45,-45,-87,23,21,22,-3,19
278930263165,63,122,127,-62,4,28,66,47
278930264116,-24,-62,-59,110,22,-1,43,-8
278930264116,-76,-38,-94,28,-16,-89,-109,-6
278930276021,-43,-29,-18,29,4,-18,-11,-2
