timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1535040499567913,1,-2,-2,-1,-1,0,-1,1
1535040499567913,1,5,-1,0,0,-1,-2,1
1535040499580020,-3,-2,0,-2,1,1,-3,0
1535040499580020,5,-5,0,-1,1,-1,0,-1
1535040499588900,0,0,0,0,1,-1,-2,-1
1535040499588900,2,-3,-2,0,-1,-2,0,1
1535040499603894,-2,1,1,-1,-2,-1,-1,0
1535040499603894,-7,-1,-3,-2,-2,-1,0,-8
1535040499605892,-5,0,1,-1,-1,-1,-1,1
1535040499605892,1,0,-1,1,-3,-1,-1,-2
1535040499626878,1,-1,-1,-2,-1,0,-1,1
1535040499626878,1,-3,-3,-3,1,-1,0,-1
1535040499627885,2,-1,-1,-1,-1,-2,0,5
1535040499627885,-5,1,-1,-1,-1,-1,-4,-2
1535040499640888,-3,-2,-2,-1,0,-2,-2,-4
1535040499640888,0,2,0,1,-2,0,-1,0
1535040499648868,0,0,-1,-1,0,1,1,-1
1535040499648868,3,-2,1,-2,-1,1,0,5
1535040499663860,3,-1,1,0,-1,0,0,0
1535040499663860,-2,-8,-1,-2,-1,-1,-1,-2
1535040499665859,0,-4,0,-1,0,-1,-1,3
1535040499665859,-1,-6,-1,-1,-1,0,0,-2
1535040499686844,1,-3,-1,-1,-1,0,-1,0
1535040499686844,-2,2,0,-1,-1,-2,-1,-3
1535040499687844,-3,1,-1,-2,-1,-2,-2,-2
1535040499687844,-4,1,-1,-1,-1,-2,0,-2
1535040499699839,1,0,-2,-1,0,0,-2,0
1535040499699839,2,6,1,2,1,1,-1,0
1535040499708833,-1,1,-2,-1,0,-1,-1,-2
1535040499708833,-3,-1,-4,1,-1,-2,-2,-4
1535040499723823,3,3,1,-1,-1,-2,1,1
1535040499723823,6,1,0,-1,-1,0,1,4
1535040499725825,-6,-6,0,-2,-1,-1,-1,2
1535040499725825,-6,-4,-2,-1,-2,-1,-1,-4
1535040499746827,0,-1,-1,0,-1,-1,0,-1
1535040499746827,-1,2,-3,0,-3,-1,-1,-1
1535040499748813,-1,-1,0,0,0,-1,-1,-4
1535040499748813,-2,1,-1,-2,0,0,0,0
1535040499759807,-2,-5,-4,-1,-2,-3,-2,-1
1535040499759807,2,1,0,-1,0,1,-2,-1
1535040499768799,0,0,-3,-1,0,-1,-2,-2
1535040499768799,-1,-1,-1,0,-2,-2,-2,-1
1535040499783790,-2,1,0,-1,-2,-1,-1,-1
1535040499783790,-3,-5,-1,-1,-2,-1,-2,-1
1535040499785789,0,-2,1,-2,0,2,0,-3
1535040499785789,1,2,-1,-2,0,1,-1,-1
1535040499806776,-1,-3,-2,0,-2,-2,0,-1
1535040499806776,3,2,2,2,-1,-1,0,4
1535040499807775,-4,-1,0,-2,-2,0,1,2
1535040499807775,2,2,0,-2,0,-1,1,-1
1535040499819769,-2,-3,0,-2,-1,0,-1,1
1535040499819769,-3,-2,-3,-3,-2,-3,-2,-3
1535040499828763,2,2,-1,-1,-1,-1,0,-1
1535040499828763,2,1,0,-2,-3,-1,-2,-1
1535040499843755,3,-8,-2,0,-2,0,0,-2
1535040499843755,-3,-3,-3,-3,-2,-2,0,0
1535040499845755,-2,-2,-1,0,0,-2,-1,-6
1535040499845755,-2,0,-3,-1,-1,0,-1,4
1535040499865742,-2,3,1,0,1,2,-1,-2
1535040499865742,-1,-1,-1,-1,1,-3,0,1
1535040499872739,0,2,-1,-1,0,-1,0,-2
1535040499872739,-1,1,-1,0,-2,-3,-1,-1
1535040499888729,1,0,-2,-1,-1,-3,-1,0
1535040499888729,-3,1,0,0,-1,-1,-1,0
1535040499890728,-3,-5,-3,-1,-2,-1,-2,0
1535040499890728,0,-6,0,-1,1,-2,0,-1
1535040499911717,0,-3,-1,0,-2,-2,1,-1
1535040499911717,-2,-3,2,0,1,-2,0,-2
1535040499912716,4,2,0,0,-2,0,-2,0
1535040499912716,-3,-3,-1,0,-1,0,-2,0
1535040499925708,-4,-4,-1,-2,0,0,-2,1
1535040499925708,-3,-3,-2,-1,-2,0,-3,-6
1535040499932704,2,4,-1,0,-1,0,-2,-2
1535040499932704,2,-2,0,0,-1,0,-1,-4
1535040499948696,-1,0,-1,-2,-1,0,-1,-2
1535040499948696,-3,-2,0,0,-2,-1,1,-1
1535040499950694,5,1,-1,0,-1,-1,-1,0
1535040499950694,-1,-3,0,-1,-1,-1,-2,-2
1535040499971684,-1,5,0,0,-2,-1,-1,5
1535040499971684,-2,-3,0,0,-1,0,-3,-4
1535040499972681,-5,-4,1,-3,-2,-1,-2,-1
1535040499972681,1,-2,-2,-1,-1,0,0,0
1535040499985674,1,3,2,1,-1,0,0,-1
1535040499985674,0,0,-2,-1,0,-1,-1,0
1535040499992669,-3,1,-3,-2,0,-1,0,-1
1535040499992669,-1,-2,-1,-1,-2,-2,-2,-2
1535040500008660,-2,1,0,-2,-1,-1,-2,-4
1535040500008660,-1,-1,-2,-1,-1,-1,-1,-1
1535040500010660,-2,-4,-1,-1,-1,-2,0,1
1535040500010660,-3,-1,0,-2,-1,-1,1,-6
1535040500031646,0,0,-4,-1,0,-1,-3,-2
1535040500031646,0,-3,0,-3,1,-1,0,0
1535040500032646,-1,0,-4,-1,-2,-1,-2,0
1535040500032646,-1,4,-2,-2,-1,-1,0,-2
1535040500053635,-1,1,2,0,0,-2,-2,-2
1535040500053635,3,-2,-1,-1,-1,1,-1,5
1535040500055634,-1,-5,1,-2,0,0,-1,-8
1535040500055634,-3,0,0,1,0,0,-1,1
1535040500068628,-3,-7,-2,-1,-1,-1,0,-1
1535040500068628,-3,-2,-1,-1,-2,-1,0,-1
1535040500070626,-2,-2,-3,0,0,0,0,1
1535040500070626,-2,0,1,0,-1,0,0,-1
1535040500091613,1,2,1,-3,-2,-2,0,-1
1535040500091613,3,-1,-1,0,-2,-1,0,3
1535040500092614,-1,0,-1,0,-1,0,0,3
1535040500092614,-2,-1,-1,-1,1,-2,-2,-6
1535040500104609,-1,2,-2,0,0,0,-1,-1
1535040500104609,-6,-2,-3,-3,-1,-3,-1,-4
1535040500114605,-2,0,-1,-2,-3,0,0,0
1535040500114605,0,0,0,0,-2,1,-2,4
1535040500129591,-2,1,1,-2,-1,-2,-1,1
1535040500129591,2,2,0,1,-1,-1,0,-3
1535040500131591,0,-1,-2,0,-1,-1,-1,-2
1535040500131591,2,-4,-1,-2,0,0,0,-1
1535040500151579,-1,-3,1,-1,-1,-2,-1,-2
1535040500151579,-1,2,0,0,1,0,0,-2
1535040500152579,-3,0,1,-1,-1,-1,-1,-2
1535040500152579,0,0,-3,-1,-1,-2,1,-1
1535040500164571,0,-3,-4,0,-1,-2,0,0
1535040500164571,-2,-7,-5,-3,-1,-2,0,-1
1535040500173567,4,1,3,1,-1,0,0,0
1535040500173567,1,0,0,-1,-1,-1,-1,2
1535040500188558,-7,2,1,1,-1,1,0,-10
1535040500188558,-2,0,-1,-1,-1,-2,0,0
1535040500190556,-4,-1,-3,-2,0,-1,-1,-3
1535040500190556,3,0,-1,0,-2,1,-3,1
1535040500211545,3,0,0,1,0,0,-1,2
1535040500211545,-3,-2,-5,-1,-1,-1,1,0
1535040500212546,-1,-3,1,-1,-1,-1,0,-1
1535040500212546,3,0,1,0,-1,1,1,2
1535040500224537,-1,-1,-2,-2,-2,-2,-2,2
1535040500224537,0,3,0,-1,-1,0,-3,-3
1535040500249523,-2,1,-2,0,-1,-2,0,-1
1535040500249523,-3,1,2,0,-1,-2,0,-3
